year,month,day,cityid,freq,spend_all,spend_aap,spend_acf,spend_aer,spend_apg,spend_durables,spend_nondurables,spend_grf,spend_gen,spend_hic,spend_hcs,spend_inperson,spend_inpersonmisc,spend_remoteservices,spend_sgh,spend_tws,spend_retail_w_grocery,spend_retail_no_grocery,provisional,date,Outcome,Location,Magnitude,GameDay,PostGame
2022,2,13,23,d,0.213,0.122,0.262,0.315,0.219,0.201,0.327,0.256,0.293,0.317,-0.106,0.0836,0.0216,0.3,-0.112,-0.15,0.247,0.241,0,2/13/22,,,,0,0
2022,2,14,23,d,0.201,0.11,0.228,0.247,0.242,0.179,0.303,0.231,0.357,0.263,-0.0123,0.0643,-0.00155,0.362,-0.0435,-0.205,0.25,0.258,0,2/14/22,,,,0,0
2022,2,15,23,d,0.174,0.0591,0.214,0.285,0.19,0.193,0.27,0.223,0.304,0.397,-0.0903,0.044,0.15,0.283,-0.339,-0.286,0.241,0.249,0,2/15/22,,,,0,0
2022,2,16,23,d,0.191,0.0149,0.157,0.237,0.197,0.211,0.283,0.25,0.373,0.302,-0.119,0.0512,0.267,0.325,-0.18,-0.268,0.258,0.257,0,2/16/22,,,,0,0
2022,2,17,23,d,0.176,-0.0176,0.166,0.237,0.154,0.229,0.267,0.242,0.316,0.123,-0.0721,0.0803,0.209,0.322,0.0286,-0.324,0.231,0.217,0,2/17/22,,,,0,0
2022,2,18,23,d,0.181,-0.069,0.0782,0.0596,0.104,0.277,0.251,0.182,0.265,0.197,0.00167,0.0103,0.264,0.367,0.0961,-0.316,0.205,0.212,0,2/18/22,,,,0,0
2022,2,19,23,d,0.176,-0.124,0.0612,0.115,0.177,0.314,0.236,0.0913,0.199,0.144,0.0545,0.0358,0.269,0.381,0.238,-0.231,0.234,0.19,0,2/19/22,,,,0,0
2022,2,20,23,d,0.232,-0.0192,0.0941,0.179,0.17,0.338,0.221,0.12,0.347,0.282,0.0908,0.0778,0.409,0.449,0.368,-0.225,0.232,0.294,0,2/20/22,,,,0,0
2022,2,21,23,d,0.21,-0.00442,0.0779,0.0814,0.177,0.383,0.217,0.0674,0.344,0.265,-0.0288,0.0766,0.422,0.461,0.369,-0.158,0.228,0.29,0,2/21/22,,,,0,0
2022,2,22,23,d,0.241,0.0104,0.127,0.244,0.184,0.356,0.213,0.127,0.34,0.161,0.16,0.108,0.291,0.455,0.418,-0.143,0.225,0.286,0,2/22/22,,,,0,0
2022,2,23,23,d,0.221,0.0971,0.199,0.248,0.209,0.299,0.21,0.0603,0.303,0.195,0.515,0.147,0.221,0.424,0.201,-0.201,0.221,0.253,0,2/23/22,,,,0,0
2022,2,24,23,d,0.25,0.0881,0.197,0.276,0.206,0.232,0.204,0.0331,0.304,0.145,0.543,0.138,0.288,0.486,-0.00703,-0.135,0.178,0.261,0,2/24/22,,,,0,0
2022,2,25,23,d,0.286,0.054,0.219,0.341,0.201,0.249,0.192,0.021,0.326,0.203,0.469,0.251,0.244,0.521,-0.0223,-0.112,0.176,0.27,0,2/25/22,,,,0,0
2022,2,26,23,d,0.322,0.101,0.255,0.482,0.21,0.249,0.199,0.12,0.328,0.308,0.44,0.25,0.376,0.557,0.00715,-0.0896,0.21,0.314,0,2/26/22,,,,0,0
2022,2,27,23,d,0.262,0.0843,0.209,0.406,0.217,0.246,0.195,0.0986,0.325,0.312,0.331,0.183,0.267,0.476,-0.021,-0.067,0.206,0.268,0,2/27/22,,,,0,0
2022,2,28,23,d,0.283,0.0403,0.21,0.369,0.188,0.25,0.174,0.0641,0.306,0.45,0.281,0.168,0.404,0.472,0.0355,-0.0937,0.193,0.27,0,2/28/22,,,,0,0
2022,3,1,23,d,0.284,0.0395,0.188,0.27,0.217,0.256,0.2,0.0931,0.369,0.434,0.291,0.165,0.468,0.498,0.0922,-0.122,0.212,0.282,0,3/1/22,,,,0,0
2022,3,2,23,d,0.31,0.137,0.15,0.0624,0.275,0.25,0.226,0.119,0.391,0.494,0.229,0.147,0.495,0.534,-0.000324,-0.114,0.233,0.298,0,3/2/22,,,,0,0
2022,3,3,23,d,0.34,0.155,0.213,0.0462,0.295,0.386,0.236,0.152,0.511,0.555,0.148,0.174,0.494,0.561,0.359,-0.111,0.242,0.413,0,3/3/22,,,,0,0
2022,3,4,23,d,0.283,0.201,0.241,-0.0416,0.316,0.354,0.247,0.154,0.435,1.05,0.182,0.124,0.495,0.517,0.169,-0.11,0.29,0.369,0,3/4/22,,,,0,0
2022,3,5,23,d,0.276,0.199,0.226,-0.0765,0.316,0.308,0.261,0.137,0.417,0.676,0.0304,0.14,0.465,0.45,0.0232,-0.159,0.265,0.34,0,3/5/22,,,,0,0
2022,3,6,23,d,0.291,0.207,0.215,-0.0717,0.353,0.255,0.267,0.15,0.479,0.737,0.122,0.158,0.517,0.446,0.0272,-0.128,0.269,0.339,0,3/6/22,,,,0,0
2022,3,7,23,d,0.301,0.216,0.249,-0.0486,0.344,0.216,0.289,0.172,0.454,0.588,0.172,0.196,0.487,0.428,0.126,-0.081,0.244,0.325,0,3/7/22,,,,0,0
2022,3,8,23,d,0.301,0.196,0.212,0.0511,0.366,0.184,0.308,0.185,0.415,0.554,0.219,0.175,0.414,0.473,0.129,-0.0852,0.258,0.301,0,3/8/22,,,,0,0
2022,3,9,23,d,0.293,0.269,0.229,0.0601,0.284,0.19,0.293,0.203,0.35,0.394,0.187,0.189,0.41,0.444,0.205,-0.0345,0.256,0.284,0,3/9/22,,,,0,0
2022,3,10,23,d,0.279,0.185,0.191,0.0774,0.262,0.201,0.262,0.214,0.285,0.438,0.32,0.184,0.367,0.43,0.24,-0.0157,0.246,0.261,0,3/10/22,,,,0,0
2022,3,11,23,d,0.285,0.228,0.215,0.0565,0.287,0.169,0.26,0.257,0.337,0.29,0.452,0.195,0.31,0.421,0.409,0.00297,0.26,0.26,0,3/11/22,,,,0,0
2022,3,12,23,d,0.279,0.228,0.186,0.0233,0.246,0.209,0.274,0.264,0.253,0.404,0.475,0.171,0.292,0.459,0.368,-0.0129,0.271,0.273,0,3/12/22,,,,0,0
2022,3,13,23,d,0.264,0.168,0.163,-0.0279,0.193,0.231,0.258,0.276,0.215,0.323,0.469,0.185,0.305,0.456,0.302,0.0628,0.254,0.239,0,3/13/22,,,,0,0
2022,3,14,23,d,0.235,0.195,0.133,-0.0599,0.222,0.22,0.25,0.286,0.246,0.337,0.412,0.176,0.253,0.422,0.191,0.0011,0.29,0.241,0,3/14/22,,,,0,0
2022,3,15,23,d,0.239,0.169,0.138,0.233,0.211,0.214,0.265,0.268,0.208,0.257,0.21,0.177,0.314,0.44,0.188,0.0616,0.247,0.242,0,3/15/22,,,,0,0
2022,3,16,23,d,0.264,0.0937,0.158,0.364,0.194,0.226,0.236,0.277,0.267,0.282,0.147,0.196,0.323,0.487,0.112,0.0228,0.267,0.26,0,3/16/22,,,,0,0
2022,3,17,23,d,0.256,0.0998,0.149,0.666,0.191,0.208,0.235,0.264,0.27,0.2,0.243,0.17,0.308,0.496,0.194,0.00985,0.237,0.22,0,3/17/22,,,,0,0
2022,3,18,23,d,0.247,0.112,0.139,0.657,0.175,0.24,0.225,0.218,0.233,0.259,-0.0289,0.118,0.266,0.477,0.101,-0.171,0.228,0.231,0,3/18/22,,,,0,0
2022,3,19,23,d,0.252,0.162,0.161,0.78,0.217,0.135,0.259,0.217,0.268,0.295,0.0537,0.136,0.262,0.518,0.104,-0.142,0.223,0.223,0,3/19/22,,,,0,0
2022,3,20,23,d,0.264,0.171,0.194,0.885,0.257,0.119,0.283,0.185,0.336,0.347,0.0732,0.123,0.244,0.527,0.192,-0.265,0.23,0.251,0,3/20/22,,,,0,0
2022,3,21,23,d,0.286,0.205,0.198,1.03,0.29,0.15,0.305,0.185,0.37,0.383,0.0861,0.137,0.318,0.507,0.127,-0.283,0.26,0.299,0,3/21/22,,,,0,0
2022,3,22,23,d,0.277,0.181,0.203,0.645,0.342,0.223,0.333,0.179,0.41,0.317,0.0977,0.0866,0.265,0.519,-0.0416,-0.367,0.279,0.332,0,3/22/22,,,,0,0
2022,3,23,23,d,0.257,0.259,0.192,0.525,0.331,0.211,0.313,0.164,0.399,0.249,0.131,0.0644,0.254,0.458,-0.0918,-0.366,0.279,0.339,0,3/23/22,,,,0,0
2022,3,24,23,d,0.234,0.211,0.184,0.285,0.336,0.205,0.31,0.15,0.454,0.314,0.252,0.0763,0.278,0.373,-0.168,-0.354,0.27,0.333,0,3/24/22,,,,0,0
2022,3,25,23,d,0.241,0.194,0.171,0.361,0.334,0.236,0.293,0.152,0.466,0.279,0.289,0.118,0.197,0.352,-0.0227,-0.212,0.272,0.333,0,3/25/22,,,,0,0
2022,3,26,23,d,0.256,0.2,0.164,0.164,0.337,0.265,0.287,0.157,0.468,0.35,0.301,0.12,0.232,0.39,0.0697,-0.185,0.28,0.343,0,3/26/22,,,,0,0
2022,3,27,23,d,0.248,0.205,0.157,0.0441,0.297,0.333,0.273,0.163,0.384,0.334,0.304,0.099,0.224,0.365,0.132,-0.191,0.276,0.336,0,3/27/22,,,,0,0
2022,3,28,23,d,0.221,0.192,0.128,-0.0521,0.279,0.329,0.24,0.147,0.315,0.285,0.377,0.0901,0.111,0.393,-0.00132,-0.12,0.272,0.328,0,3/28/22,,,,0,0
2022,3,29,23,d,0.216,0.0851,0.158,-0.0451,0.187,0.269,0.219,0.137,0.28,0.182,0.358,0.0726,0.0828,0.362,0.136,-0.1,0.209,0.241,0,3/29/22,,,,0,0
2022,3,30,23,d,0.195,0.086,0.109,-0.00939,0.148,0.293,0.191,0.127,0.315,0.224,0.305,0.0669,0.0337,0.337,0.18,-0.104,0.182,0.207,0,3/30/22,,,,0,0
2022,3,31,23,d,0.196,0.128,0.129,0.0166,0.164,0.291,0.199,0.138,0.197,0.195,0.277,0.0519,0.0391,0.35,0.195,-0.188,0.208,0.243,0,3/31/22,,,,0,0
2022,4,1,23,d,0.198,0.117,0.129,-0.12,0.157,0.256,0.201,0.138,0.192,0.169,0.228,0.0544,0.326,0.341,0.246,-0.242,0.202,0.236,0,4/1/22,,,,0,0
2022,4,2,23,d,0.189,0.0941,0.155,-0.202,0.145,0.31,0.211,0.143,0.19,0.18,0.186,0.0565,0.352,0.288,0.245,-0.266,0.223,0.267,0,4/2/22,,,,0,0
2022,4,3,23,d,0.2,0.113,0.161,-0.186,0.169,0.306,0.229,0.169,0.223,0.25,0.15,0.0711,0.367,0.306,0.198,-0.248,0.244,0.283,0,4/3/22,,,,0,0
2022,4,4,23,d,0.238,0.0693,0.162,-0.156,0.163,0.372,0.211,0.151,0.227,0.279,0.203,0.118,0.383,0.393,0.25,-0.25,0.243,0.292,0,4/4/22,,,,0,0
2022,4,5,23,d,0.27,0.0628,0.187,-0.128,0.143,0.401,0.233,0.173,0.218,0.423,0.18,0.153,0.668,0.433,0.27,-0.189,0.263,0.312,0,4/5/22,,,,0,0
2022,4,6,23,d,0.287,0.0508,0.198,-0.0577,0.179,0.352,0.262,0.205,0.235,0.274,0.168,0.176,0.751,0.431,0.305,-0.19,0.272,0.307,0,4/6/22,,,,0,0
2022,4,7,23,d,0.279,0.0605,0.189,-0.0559,0.162,0.358,0.264,0.216,0.259,0.251,0.264,0.173,0.708,0.407,0.212,-0.184,0.268,0.294,0,4/7/22,,,,0,0
2022,4,8,23,d,0.28,0.0443,0.195,-0.031,0.155,0.329,0.269,0.252,0.269,0.174,0.243,0.186,0.624,0.447,0.42,-0.121,0.274,0.283,0,4/8/22,,,,0,0
2022,4,9,23,d,0.276,0.0436,0.187,0.0591,0.145,0.225,0.253,0.255,0.253,0.0581,0.324,0.206,0.499,0.453,0.333,-0.0369,0.206,0.191,0,4/9/22,,,,0,0
2022,4,10,23,d,0.251,0.00654,0.19,0.0151,0.125,0.212,0.236,0.24,0.251,-0.0448,0.422,0.193,0.483,0.393,0.268,-0.0813,0.199,0.176,0,4/10/22,,,,0,0
2022,4,11,23,d,0.242,0.0223,0.199,-0.0102,0.143,0.214,0.236,0.253,0.272,-0.0412,0.314,0.185,0.368,0.396,0.356,-0.0718,0.2,0.194,0,4/11/22,,,,0,0
2022,4,12,23,d,0.245,0.0779,0.209,0.015,0.217,0.241,0.265,0.234,0.365,-0.0495,0.439,0.202,0.359,0.294,0.655,-0.135,0.251,0.263,0,4/12/22,,,,0,0
2022,4,13,23,d,0.245,0.108,0.28,-0.0864,0.232,0.197,0.274,0.222,0.364,0.0313,0.485,0.197,0.319,0.327,0.668,-0.113,0.244,0.261,0,4/13/22,,,,0,0
2022,4,14,23,d,0.27,0.101,0.228,-0.051,0.262,0.176,0.29,0.215,0.333,0.0107,0.287,0.226,0.339,0.374,0.819,-0.065,0.251,0.278,0,4/14/22,,,,0,0
2022,4,15,23,d,0.276,0.157,0.348,0.318,0.215,0.185,0.308,0.179,0.354,0.0418,0.253,0.238,0.242,0.372,0.609,-0.127,0.277,0.269,0,4/15/22,,,,0,0
2022,4,16,23,d,0.265,0.143,0.312,0.363,0.331,0.151,0.308,0.153,0.534,0.17,0.219,0.187,0.235,0.382,0.793,-0.23,0.282,0.364,0,4/16/22,,,,0,0
2022,4,17,23,d,0.242,0.117,0.257,0.439,0.252,0.0943,0.237,0.0596,0.395,0.166,0.186,0.153,0.242,0.412,0.881,-0.254,0.209,0.306,0,4/17/22,,,,0,0
2022,4,18,23,d,0.23,0.0933,0.221,0.495,0.224,0.0769,0.23,0.0877,0.338,0.136,0.188,0.122,0.191,0.487,0.796,-0.28,0.208,0.289,0,4/18/22,,,,0,0
2022,4,19,23,d,0.2,0.0197,0.225,0.344,0.149,0.0357,0.16,0.021,0.288,0.121,0.152,0.0813,0.205,0.45,0.431,-0.255,0.142,0.219,0,4/19/22,,,,0,0
2022,4,20,23,d,0.183,-0.025,0.129,0.371,0.167,0.0892,0.218,-0.0201,0.285,0.106,0.276,0.0662,0.247,0.429,0.464,-0.342,0.111,0.2,0,4/20/22,,,,0,0
2022,4,21,23,d,0.186,0.0217,0.193,0.287,0.129,0.126,0.211,0.0446,0.234,0.125,0.342,0.0555,0.204,0.406,0.34,-0.282,0.205,0.241,0,4/21/22,,,,0,0
2022,4,22,23,d,0.159,0.0000444,0.0795,0.222,0.111,0.0854,0.123,0.0652,0.211,0.11,0.364,0.0528,0.211,0.366,0.287,-0.269,0.204,0.223,0,4/22/22,,,,0,0
2022,4,23,23,d,0.161,-0.0929,0.0811,0.0812,-0.00927,0.123,0.126,0.107,0.0587,0.0189,0.351,0.0549,0.264,0.356,0.263,-0.261,0.11,0.114,0,4/23/22,,,,0,0
2022,4,24,23,d,0.22,-0.0466,0.145,0.119,0.0554,0.209,0.192,0.221,0.138,0.116,0.391,0.123,0.157,0.413,0.285,-0.0883,0.203,0.19,0,4/24/22,,,,0,0
2022,4,25,23,d,0.196,-0.0243,0.155,-0.00828,0.0654,0.194,0.204,0.205,0.0752,0.119,0.435,0.114,0.139,0.336,0.171,-0.097,0.207,0.206,0,4/25/22,,,,0,0
2022,4,26,23,d,0.199,0.0449,0.186,-0.0291,0.0999,0.205,0.214,0.287,0.126,0.0551,0.493,0.11,0.0502,0.297,0.107,-0.117,0.219,0.169,0,4/26/22,,,,0,0
2022,4,27,23,d,0.186,0.0928,0.174,-0.0639,0.14,0.167,0.274,0.36,0.164,-0.00103,0.371,0.105,-0.0183,0.267,0.203,-0.0109,0.249,0.176,0,4/27/22,,,,0,0
2022,4,28,23,d,0.151,0.0383,0.158,-0.0748,0.0906,0.115,0.236,0.262,0.125,0.0735,0.327,0.0683,0.0388,0.255,-0.00597,-0.162,0.233,0.237,0,4/28/22,,,,0,0
2022,4,29,23,d,0.188,0.0647,0.158,-0.115,0.167,0.226,0.256,0.251,0.259,0.323,0.249,0.0716,0.0919,0.303,0.0318,-0.126,0.241,0.249,0,4/29/22,,,,0,0
2022,4,30,23,d,0.205,0.141,0.164,-0.0319,0.22,0.229,0.278,0.236,0.283,0.368,0.302,0.0788,0.152,0.275,0.539,-0.176,0.248,0.26,0,4/30/22,,,,0,0
2022,5,1,23,d,0.169,0.109,0.179,-0.151,0.212,0.232,0.27,0.216,0.307,0.406,0.278,0.0716,0.254,0.172,0.581,-0.218,0.256,0.272,0,5/1/22,,,,0,0
2022,5,2,23,d,0.184,0.115,0.174,-0.212,0.263,0.269,0.265,0.24,0.296,0.377,0.288,0.0931,0.391,0.233,0.556,-0.161,0.25,0.321,0,5/2/22,,,,0,0
2022,5,3,23,d,0.205,0.155,0.183,-0.191,0.274,0.261,0.308,0.231,0.377,0.421,0.241,0.149,0.546,0.238,1.03,-0.0617,0.305,0.341,0,5/3/22,,,,0,0
2022,5,4,23,d,0.239,0.105,0.192,-0.152,0.263,0.285,0.324,0.262,0.435,0.387,0.284,0.17,0.617,0.207,0.964,-0.0616,0.31,0.333,0,5/4/22,,,,0,0
2022,5,5,23,d,0.273,0.0857,0.205,-0.12,0.25,0.322,0.331,0.302,0.395,0.449,0.292,0.217,0.68,0.252,1.18,0.0108,0.324,0.334,0,5/5/22,,,,0,0
2022,5,6,23,d,0.244,0.102,0.154,-0.0831,0.183,0.182,0.246,0.209,0.253,0.158,0.19,0.204,0.66,0.267,1.1,0.0876,0.229,0.241,0,5/6/22,,,,0,0
2022,5,7,23,d,0.247,0.0308,0.141,-0.143,0.153,0.159,0.243,0.226,0.265,0.109,0.176,0.202,0.617,0.326,0.432,0.162,0.211,0.235,0,5/7/22,,,,0,0
2022,5,8,23,d,0.274,0.0995,0.144,0.0332,0.171,0.162,0.236,0.198,0.232,0.0589,0.137,0.222,0.595,0.402,0.407,0.182,0.218,0.229,0,5/8/22,,,,0,0
2022,5,9,23,d,0.235,0.0907,0.164,0.103,0.138,0.137,0.203,0.174,0.175,0.114,0.00969,0.192,0.466,0.324,0.423,0.134,0.187,0.194,0,5/9/22,,,,0,0
2022,5,10,23,d,0.272,0.0963,0.184,0.173,0.122,0.19,0.201,0.168,0.14,0.0699,0.0829,0.192,0.358,0.434,0.392,0.0926,0.184,0.191,0,5/10/22,,,,0,0
2022,5,11,23,d,0.265,0.11,0.197,0.208,0.118,0.153,0.193,0.131,0.121,0.0805,0.0126,0.192,0.234,0.457,0.291,0.134,0.169,0.19,0,5/11/22,,,,0,0
2022,5,12,23,d,0.252,0.167,0.172,0.296,0.15,0.179,0.196,0.0973,0.135,0.0203,0.0363,0.143,0.123,0.456,-0.0117,-0.0095,0.178,0.225,0,5/12/22,,,,0,0
2022,5,13,23,d,0.273,0.169,0.197,0.384,0.183,0.229,0.241,0.164,0.212,0.17,0.103,0.173,0.201,0.531,-0.0273,-0.0334,0.204,0.232,0,5/13/22,,,,0,0
2022,5,14,23,d,0.29,0.199,0.224,0.468,0.205,0.24,0.238,0.13,0.209,0.193,0.167,0.171,0.176,0.515,0.162,-0.112,0.225,0.281,0,5/14/22,,,,0,0
2022,5,15,23,d,0.273,0.167,0.172,0.521,0.187,0.206,0.242,0.134,0.204,0.112,0.172,0.144,0.223,0.511,0.135,-0.153,0.198,0.233,0,5/15/22,,,,0,0
2022,5,16,23,d,0.309,0.179,0.179,0.566,0.229,0.208,0.277,0.132,0.273,0.0298,0.236,0.149,0.231,0.508,0.0176,-0.184,0.215,0.261,0,5/16/22,,,,0,0
2022,5,17,23,d,0.31,0.207,0.155,0.463,0.232,0.173,0.269,0.101,0.254,0.166,0.191,0.148,0.213,0.631,-0.0349,-0.179,0.207,0.271,0,5/17/22,,,,0,0
2022,5,18,23,d,0.311,0.172,0.132,0.648,0.28,0.201,0.292,0.119,0.284,0.297,0.276,0.127,0.231,0.617,0.144,-0.219,0.238,0.309,0,5/18/22,,,,0,0
2022,5,19,23,d,0.31,0.236,0.15,0.61,0.258,0.15,0.283,0.124,0.274,0.191,0.281,0.168,0.235,0.591,0.135,-0.0965,0.213,0.263,0,5/19/22,,,,0,0
2022,5,20,23,d,0.263,0.205,0.128,0.512,0.212,0.133,0.257,0.114,0.217,0.102,0.209,0.117,0.163,0.525,0.323,-0.162,0.193,0.232,0,5/20/22,,,,0,0
2022,5,21,23,d,0.256,0.198,0.115,0.473,0.227,0.113,0.261,0.106,0.252,0.159,0.122,0.115,0.208,0.472,0.619,-0.111,0.177,0.216,0,5/21/22,,,,0,0
2022,5,22,23,d,0.259,0.178,0.108,0.319,0.213,0.146,0.253,0.115,0.243,0.192,0.122,0.107,0.169,0.49,0.7,-0.0538,0.191,0.232,0,5/22/22,,,,0,0
2022,5,23,23,d,0.233,0.168,0.0863,0.273,0.192,0.176,0.243,0.131,0.213,0.219,0.194,0.0692,0.191,0.447,0.878,-0.149,0.194,0.228,0,5/23/22,,,,0,0
2022,5,24,23,d,0.226,0.116,0.0871,0.014,0.162,0.156,0.235,0.158,0.201,0.162,0.105,0.0557,0.171,0.51,0.748,-0.106,0.183,0.195,0,5/24/22,,,,0,0
2022,5,25,23,d,0.238,0.117,0.109,0.13,0.139,0.165,0.224,0.129,0.158,0.0255,0.00478,0.0858,0.211,0.527,1.49,-0.106,0.179,0.204,0,5/25/22,,,,0,0
2022,5,26,23,d,0.262,0.0689,0.109,0.0554,0.118,0.229,0.232,0.152,0.163,0.0956,0.0973,0.0952,0.264,0.572,1.6,-0.133,0.197,0.219,0,5/26/22,,,,0,0
2022,5,27,23,d,0.269,0.0466,0.145,-0.0155,0.106,0.224,0.236,0.168,0.16,0.0504,0.127,0.11,0.251,0.586,1.58,-0.127,0.198,0.212,0,5/27/22,,,,0,0
2022,5,28,23,d,0.272,0.0128,0.152,-0.0843,0.0791,0.251,0.234,0.2,0.137,0.136,0.103,0.1,0.256,0.602,1.46,-0.157,0.204,0.204,0,5/28/22,,,,0,0
2022,5,29,23,d,0.239,0.0235,0.168,-0.00141,0.0926,0.211,0.236,0.197,0.155,0.0881,0.0616,0.0838,0.231,0.485,0.869,-0.208,0.196,0.192,0,5/29/22,,,,0,0
2022,5,30,23,d,0.243,0.0513,0.151,0.0114,0.0806,0.224,0.228,0.192,0.109,0.212,0.124,0.0891,0.314,0.489,0.748,-0.214,0.211,0.218,0,5/30/22,,,,0,0
2022,5,31,23,d,0.302,0.0781,0.167,-0.00519,0.0897,0.177,0.234,0.294,0.146,0.15,0.00252,0.146,0.378,0.493,0.627,-0.22,0.196,0.232,0,5/31/22,,,,0,0
2022,6,1,23,d,0.303,0.0504,0.233,-0.00708,0.14,0.217,0.3,0.341,0.217,0.2,-0.0731,0.133,0.517,0.542,0.506,-0.197,0.274,0.237,0,6/1/22,,,,0,0
2022,6,2,23,d,0.274,0.0421,0.242,0.069,0.125,0.219,0.268,0.307,0.194,0.161,-0.16,0.125,0.619,0.508,-0.0267,-0.25,0.24,0.202,0,6/2/22,,,,0,0
2022,6,3,23,d,0.249,0.0526,0.164,0.0834,0.123,0.221,0.251,0.309,0.184,0.217,-0.227,0.0834,0.659,0.446,0.264,-0.29,0.254,0.222,0,6/3/22,,,,0,0
2022,6,4,23,d,0.256,0.0452,0.174,-0.0287,0.0884,0.203,0.247,0.301,0.123,0.109,-0.204,0.0996,0.751,0.479,0.143,-0.257,0.196,0.171,0,6/4/22,,,,0,0
2022,6,5,23,d,0.268,0.0305,0.163,-0.0146,0.0823,0.225,0.23,0.247,0.123,0.0759,-0.148,0.12,0.808,0.512,0.022,-0.251,0.196,0.167,0,6/5/22,,,,0,0
2022,6,12,23,w,0.224,0.0485,0.213,0.146,0.131,0.184,0.293,0.299,0.206,0.129,0.0986,0.0515,-0.00726,0.355,0.275,-0.239,0.22,0.175,0,6/12/22,,,,0,0
2022,6,19,23,w,0.241,0.104,0.151,0.272,0.181,0.0891,0.329,0.254,0.249,-0.289,0.069,0.0545,-0.101,0.535,0.418,-0.123,0.183,0.143,0,6/19/22,,,,0,0
2022,6,26,23,w,0.222,0.105,0.0944,0.216,0.165,0.151,0.32,0.31,0.219,-0.182,0.0768,0.0271,-0.0373,0.469,0.642,-0.17,0.227,0.181,0,6/26/22,,,,0,0
2022,7,3,23,w,0.252,0.0605,0.053,0.209,0.105,0.0734,0.257,0.259,0.139,-0.0744,-0.0963,0.087,0.465,0.505,0.357,-0.112,0.158,0.103,0,7/3/22,,,,0,0
2022,7,10,23,w,0.189,0.0215,0.12,-0.172,0.0792,0.152,0.239,0.201,0.124,0.0118,0.0749,0.0363,0.214,0.346,0.483,-0.215,0.155,0.128,0,7/10/22,,,,0,0
2022,7,17,23,w,0.174,-0.0157,0.0699,0.315,0.101,-0.0285,0.243,0.2,0.189,-0.248,0.12,0.0916,0.146,0.297,0.132,-0.0201,0.106,0.052,0,7/17/22,,,,0,0
2022,7,24,23,w,0.203,0.0423,0.102,0.00683,0.137,0.139,0.248,0.188,0.214,0.0763,0.118,0.0231,0.0731,0.407,0.477,-0.254,0.177,0.169,0,7/24/22,,,,0,0
2022,7,31,23,w,0.166,0.11,0.11,-0.052,0.206,0.0684,0.286,0.282,0.28,0.0322,-0.0149,0.0182,0.135,0.288,0.0947,-0.253,0.202,0.157,0,7/31/22,,,,0,0
2022,8,7,23,w,0.309,-0.0282,0.0422,0.257,0.12,0.154,0.207,0.138,0.244,0.192,0.276,0.189,0.69,0.641,0.497,0.0134,0.137,0.136,0,8/7/22,,,,0,0
2022,8,14,23,w,0.201,0.00991,0.135,0.206,0.0707,0.0848,0.213,0.246,0.123,0.486,0.232,0.139,0.27,0.376,-0.0438,-0.0717,0.133,0.0728,0,8/14/22,,,,0,0
2022,8,21,23,w,0.226,0.104,0.149,0.174,0.162,0.147,0.247,0.196,0.212,0.258,0.221,0.0905,0.153,0.434,-0.0236,-0.229,0.184,0.175,0,8/21/22,,,,0,0
2022,8,28,23,w,0.18,0.154,0.0954,0.0933,0.19,-0.0424,0.264,0.154,0.222,-0.048,-0.0532,0.0436,0.153,0.449,0.0546,-0.186,0.121,0.101,0,8/28/22,,,,0,0
2022,9,4,23,w,0.233,-0.139,0.0451,0.146,-0.00187,0.0659,0.168,0.229,0.13,0.0212,0.0719,0.114,0.788,0.514,0.313,-0.239,0.0718,-0.00697,0,9/4/22,,,,0,0
2022,9,11,23,w,0.176,0.0381,0.131,0.0346,0.158,0.0724,0.252,0.221,0.254,-0.0502,0.0909,0.0767,0.18,0.217,-0.112,-0.134,0.16,0.124,0,9/11/22,1,0,0,1,0
2022,9,18,23,w,0.203,0.0832,0.122,0.285,0.112,-0.00464,0.262,0.253,0.132,-0.00449,-0.0284,0.145,0.376,0.359,0.0199,0.0273,0.114,0.0386,0,9/18/22,0,1,0,1,0
2022,9,25,23,w,0.291,0.122,0.111,0.294,0.2,0.2,0.247,0.214,0.274,0.0578,0.269,0.147,0.239,0.522,0.43,0.0194,0.206,0.199,0,9/25/22,1,0,0,1,0
2022,10,2,23,w,0.22,0.15,0.168,-0.163,0.261,-0.0208,0.333,0.282,0.363,0.0657,0.0813,0.0461,0.311,0.391,0.0887,-0.303,0.195,0.148,0,10/2/22,0,1,0,1,0
2022,10,9,23,w,0.347,0.0191,0.133,0.223,0.187,0.11,0.27,0.206,0.365,0.0413,0.125,0.235,0.585,0.649,0.489,0.198,0.193,0.183,0,10/9/22,1,1,0,1,0
2022,10,16,23,w,0.312,-0.0373,0.107,0.124,0.0733,0.201,0.242,0.211,0.171,0.338,0.129,0.18,0.444,0.593,0.432,0.158,0.18,0.161,0,10/16/22,0,0,0,1,0
2022,10,23,23,w,0.294,0.0285,0.0429,0.11,0.155,0.0627,0.267,0.195,0.279,-0.0056,0.45,0.127,0.242,0.614,0.197,0.077,0.158,0.136,0,10/23/22,1,1,0,1,0
2022,10,30,23,w,0.174,-0.096,0.169,-0.0948,0.0505,0.128,0.266,0.301,0.187,-0.0042,0.0638,-0.00859,0.0909,0.359,0.597,-0.353,0.148,0.0686,0,10/30/22,,,,0,0
